order_id,order_region_id,tran_type_id,order_status_id,customer_id,store_id,shipping_mode_id,order_date,shipping_date,real_days_for_shipping
345,1339,4,9,6862,6646,1,01-06-2015 22:35,01-10-2015 22:35,4
346,397,2,6,8146,7786,3,01-06-2015 22:56,01-11-2015 22:56,5
347,397,2,2,5859,5664,3,01-06-2015 23:17,01-12-2015 23:17,6
348,1485,2,7,12892,11679,1,01-06-2015 23:38,01-08-2015 23:38,2
349,63,3,3,3739,3602,1,01-07-2015 00:20,01-11-2015 00:20,4
350,63,2,2,475,473,1,01-07-2015 00:41,01-12-2015 00:41,5
351,92,3,3,7504,7226,2,01-07-2015 01:02,01-09-2015 01:02,2
352,92,1,1,3001,2899,2,01-07-2015 01:23,01-09-2015 01:23,2
353,64,4,4,14412,12847,3,01-07-2015 01:44,01-10-2015 01:44,3
354,64,1,1,1912,1833,4,01-07-2015 02:05,01-07-2015 14:05,0
355,1313,4,4,5473,5291,3,01-07-2015 02:26,01-12-2015 02:26,5
356,1697,2,2,5384,5207,1,01-07-2015 03:08,01-09-2015 03:08,2
357,1697,1,1,11140,10354,1,01-07-2015 03:29,01-10-2015 03:29,3
358,1697,2,7,4685,4523,4,01-07-2015 03:50,01-07-2015 15:50,0
359,1697,2,6,4435,4274,2,01-07-2015 04:11,01-09-2015 04:11,2
360,2169,4,4,3101,2992,2,01-07-2015 04:32,01-09-2015 04:32,2
361,1337,1,1,9437,8981,2,01-07-2015 05:14,01-09-2015 05:14,2
362,1337,1,1,4877,4713,1,01-07-2015 05:35,01-11-2015 05:35,4
363,1321,3,3,14463,12882,2,01-07-2015 05:56,01-09-2015 05:56,2
364,1321,4,4,7235,6990,2,01-07-2015 06:17,01-09-2015 06:17,2
365,70,3,3,14428,12859,2,01-07-2015 06:38,01-09-2015 06:38,2
366,394,1,1,9936,9389,3,01-07-2015 06:59,01-10-2015 06:59,3
367,57,2,6,2831,2740,3,01-07-2015 07:20,01-11-2015 07:20,4
368,92,2,6,17796,14709,1,01-07-2015 08:24,01-09-2015 08:24,2
369,64,1,1,14611,12987,1,01-07-2015 08:45,01-10-2015 08:45,3
370,64,1,1,10109,9556,1,01-07-2015 09:06,01-11-2015 09:06,4
371,2222,4,4,10861,10156,1,01-07-2015 10:09,01-09-2015 10:09,2
372,90,1,1,537,535,1,01-07-2015 10:30,01-10-2015 10:30,3
373,90,3,3,2730,2639,2,01-07-2015 10:51,01-09-2015 10:51,2
374,1342,1,1,12512,11435,4,01-07-2015 11:12,01-07-2015 23:12,0
375,56,4,4,13623,12187,4,01-07-2015 11:54,01-07-2015 23:54,0
376,2526,3,3,7082,6854,4,01-07-2015 12:15,01-08-2015 00:15,1
377,1127,3,3,7119,6888,1,01-07-2015 12:57,01-12-2015 12:57,5
378,1127,1,8,4238,4078,3,01-07-2015 13:18,1/13/2015 13:18,6
379,1127,2,2,4790,4628,3,01-07-2015 13:39,01-09-2015 13:39,2
380,59,2,7,11178,10387,1,01-07-2015 14:21,01-11-2015 14:21,4
381,1130,4,4,8746,8385,1,01-07-2015 14:42,01-12-2015 14:42,5
382,1130,2,2,11174,10383,1,01-07-2015 15:03,1/13/2015 15:03,6
383,389,3,3,5634,5441,1,01-07-2015 15:24,01-09-2015 15:24,2
384,1229,1,1,7039,6816,1,01-07-2015 16:06,01-11-2015 16:06,4
385,1229,1,1,310,310,1,01-07-2015 16:27,01-12-2015 16:27,5
386,251,3,3,1333,1268,1,01-07-2015 17:09,01-09-2015 17:09,2
387,251,2,6,13875,12416,1,01-07-2015 17:30,01-10-2015 17:30,3
388,251,1,1,3071,2964,1,01-07-2015 17:51,01-11-2015 17:51,4
389,267,4,4,4097,3938,1,01-07-2015 18:33,1/13/2015 18:33,6
390,777,3,3,14424,12855,2,01-07-2015 18:54,01-09-2015 18:54,2
391,777,4,4,9551,9083,1,01-07-2015 19:15,01-10-2015 19:15,3
392,777,1,1,4967,4797,3,01-07-2015 19:36,01-11-2015 19:36,4
393,1257,4,4,15367,13426,2,01-07-2015 20:18,01-09-2015 20:18,2
394,246,2,2,4640,4478,1,01-07-2015 20:39,01-09-2015 20:39,2
395,1219,3,3,14608,12984,1,01-07-2015 21:00,01-10-2015 21:00,3
396,259,1,1,3100,2991,1,01-07-2015 21:21,01-11-2015 21:21,4
397,259,4,4,9755,9213,1,01-07-2015 21:42,01-12-2015 21:42,5
398,2615,3,3,4422,4261,1,01-07-2015 22:03,1/13/2015 22:03,6
399,2615,4,4,6313,6117,1,01-07-2015 22:24,01-09-2015 22:24,2
400,2615,1,8,1160,1095,1,01-07-2015 22:45,01-10-2015 22:45,3
401,2615,1,1,5664,5470,3,01-07-2015 23:06,01-11-2015 23:06,4
402,2615,1,1,15624,13665,3,01-07-2015 23:27,01-12-2015 23:27,5
403,2615,2,6,7295,7034,3,01-07-2015 23:48,1/13/2015 23:48,6
404,2615,2,6,9872,9329,1,01-08-2015 00:09,01-10-2015 00:09,2
405,1264,1,8,7799,7466,2,01-08-2015 00:30,01-10-2015 00:30,2
406,57,2,6,1989,1905,1,01-08-2015 00:51,01-12-2015 00:51,4
407,57,4,4,8759,3911,3,01-08-2015 01:12,1/13/2015 1:12,5
408,53,4,4,6203,6007,3,01-08-2015 01:34,1/14/2015 1:34,6
409,53,2,6,880,875,3,01-08-2015 01:55,01-10-2015 01:55,2
410,53,2,6,1987,1904,3,01-08-2015 02:16,01-11-2015 02:16,3
411,62,4,4,17214,14368,3,01-08-2015 02:37,01-12-2015 02:37,4
412,57,4,4,15110,13304,3,01-08-2015 02:58,1/13/2015 2:58,5
413,59,1,1,15704,13740,3,01-08-2015 03:19,1/14/2015 3:19,6
414,59,1,8,13848,12390,3,01-08-2015 03:40,01-10-2015 03:40,2
415,59,4,4,15105,13299,3,01-08-2015 04:01,01-11-2015 04:01,3
416,2709,1,1,860,855,3,01-08-2015 04:22,01-12-2015 04:22,4
417,1337,4,4,11009,10262,3,01-08-2015 04:43,1/13/2015 4:43,5
418,1337,1,1,6880,6663,1,01-08-2015 05:04,1/14/2015 5:04,6
419,850,1,1,2919,2827,1,01-08-2015 05:25,01-10-2015 05:25,2
420,1199,1,1,2526,2436,1,01-08-2015 05:46,01-11-2015 05:46,3
421,1214,4,4,2222,2132,1,01-08-2015 06:07,01-12-2015 06:07,4
422,1214,1,1,15623,13664,1,01-08-2015 06:28,1/13/2015 6:28,5
423,1526,3,3,1615,1544,1,01-08-2015 06:49,1/14/2015 6:49,6
424,3356,3,3,2618,2527,1,01-08-2015 07:10,01-10-2015 07:10,2
425,3356,1,1,11553,10706,1,01-08-2015 07:31,01-11-2015 07:31,3
426,778,4,4,8632,8271,1,01-08-2015 07:52,01-12-2015 07:52,4
427,778,1,1,3408,3290,1,01-08-2015 08:13,1/13/2015 8:13,5
428,57,2,6,8661,8300,1,01-08-2015 08:34,1/14/2015 8:34,6
429,249,2,2,2324,2234,1,01-08-2015 08:55,01-10-2015 08:55,2
430,79,1,1,2274,2184,1,01-08-2015 09:37,01-12-2015 09:37,4
431,79,1,1,3202,3090,1,01-08-2015 09:58,1/13/2015 9:58,5
432,79,4,4,9159,8703,1,01-08-2015 10:19,1/14/2015 10:19,6
433,2169,2,6,14691,13032,1,01-08-2015 10:40,01-10-2015 10:40,2
434,2169,1,1,1680,1607,1,01-08-2015 11:01,01-11-2015 11:01,3
435,1340,1,1,6157,5961,1,01-08-2015 11:22,01-12-2015 11:22,4
436,1340,4,4,2231,2141,1,01-08-2015 12:04,1/14/2015 12:04,6
437,1340,1,1,99,99,1,01-08-2015 12:25,01-10-2015 12:25,2
438,778,2,6,10763,10087,1,01-08-2015 12:46,01-11-2015 12:46,3
439,778,1,1,6931,6713,1,01-08-2015 13:07,01-12-2015 13:07,4
440,778,1,1,7333,7071,1,01-08-2015 13:28,1/13/2015 13:28,5
441,79,1,1,14579,12962,1,01-08-2015 13:49,1/14/2015 13:49,6
442,2037,1,1,1142,1077,1,01-08-2015 14:10,01-10-2015 14:10,2
443,2037,1,1,5360,5184,4,01-08-2015 14:31,01-09-2015 02:31,1
444,92,1,1,9858,9315,2,01-08-2015 15:13,01-10-2015 15:13,2
445,403,2,2,3956,3812,3,01-08-2015 15:34,1/14/2015 15:34,6
446,403,1,1,316,316,3,01-08-2015 15:55,01-10-2015 15:55,2
447,403,2,5,10225,9666,1,01-08-2015 16:16,01-11-2015 16:16,3
448,74,2,6,14056,12588,1,01-08-2015 16:37,01-12-2015 16:37,4
449,1506,1,8,6489,6292,1,01-08-2015 16:58,1/13/2015 16:58,5
450,388,2,6,4266,4106,2,01-08-2015 17:19,01-10-2015 17:19,2
451,388,4,4,2241,2151,2,01-08-2015 17:40,01-10-2015 17:40,2
452,568,2,2,2332,2242,2,01-08-2015 18:01,01-10-2015 18:01,2
453,568,1,1,5673,5479,1,01-08-2015 18:44,1/13/2015 18:44,5
454,62,1,1,4208,4048,1,01-08-2015 19:05,1/14/2015 19:05,6
455,62,1,8,9519,9056,1,01-08-2015 19:26,01-10-2015 19:26,2
456,62,1,1,5093,4921,1,01-08-2015 19:47,01-11-2015 19:47,3
457,62,2,6,11596,10749,1,01-08-2015 20:08,01-12-2015 20:08,4
458,62,4,4,4122,3962,1,01-08-2015 20:29,1/13/2015 20:29,5
459,62,1,1,11742,10895,1,01-08-2015 20:50,1/14/2015 20:50,6
460,62,1,1,5879,5684,3,01-08-2015 21:11,01-10-2015 21:11,2
461,75,3,3,4712,4550,1,01-08-2015 21:32,01-11-2015 21:32,3
462,75,2,2,19088,15507,1,01-08-2015 21:53,01-12-2015 21:53,4
463,242,4,4,11668,10821,3,01-08-2015 22:14,1/13/2015 22:14,5
464,242,1,1,9219,8763,3,01-08-2015 22:35,1/14/2015 22:35,6
465,63,2,6,6519,6318,3,01-08-2015 22:56,01-10-2015 22:56,2
466,1321,1,1,7830,7490,3,01-08-2015 23:17,01-11-2015 23:17,3
467,778,2,7,15339,13404,1,01-08-2015 23:38,01-12-2015 23:38,4
468,778,2,2,9225,8769,1,01-08-2015 23:59,1/13/2015 23:59,5
469,408,4,4,7146,6910,1,01-09-2015 00:20,1/15/2015 0:20,6
470,408,1,1,3120,3010,1,01-09-2015 00:41,01-11-2015 00:41,2
471,59,2,5,828,823,1,01-09-2015 01:02,01-12-2015 01:02,3
472,1282,2,6,5635,5442,1,01-09-2015 01:44,1/14/2015 1:44,5
473,1282,4,4,6299,6103,1,01-09-2015 02:05,1/15/2015 2:05,6
474,1282,1,1,6065,5869,2,01-09-2015 02:26,01-11-2015 02:26,2
475,1282,1,1,7434,7164,2,01-09-2015 02:47,01-11-2015 02:47,2
476,1282,1,1,8134,7774,2,01-09-2015 03:08,01-11-2015 03:08,2
477,79,1,8,5440,5261,3,01-09-2015 03:50,1/15/2015 3:50,6
478,73,2,2,8242,7882,1,01-09-2015 04:11,01-11-2015 04:11,2
479,73,2,2,3622,3492,1,01-09-2015 04:32,01-12-2015 04:32,3
480,409,3,3,4957,4788,1,01-09-2015 04:53,1/13/2015 4:53,4
481,409,4,4,3629,3499,1,01-09-2015 05:35,1/15/2015 5:35,6
482,1321,3,3,10486,9895,1,01-09-2015 06:17,01-12-2015 06:17,3
483,1321,2,2,10046,9496,1,01-09-2015 06:38,1/13/2015 6:38,4
484,397,2,2,17795,14708,1,01-09-2015 07:41,01-11-2015 07:41,2
485,90,2,2,9911,9367,1,01-09-2015 08:02,01-12-2015 08:02,3
486,246,2,6,8184,7824,3,01-09-2015 09:05,1/15/2015 9:05,6
487,1282,3,3,12820,11613,1,01-09-2015 09:47,01-12-2015 09:47,3
488,51,2,6,4017,3868,1,01-09-2015 10:29,1/14/2015 10:29,5
489,51,2,7,577,575,1,01-09-2015 10:50,1/15/2015 10:50,6
490,51,2,6,184,184,3,01-09-2015 11:11,01-11-2015 11:11,2
491,51,3,3,789,784,3,01-09-2015 11:33,01-12-2015 11:33,3
492,51,2,2,508,506,3,01-09-2015 11:54,1/13/2015 11:54,4
493,51,4,4,1892,1813,3,01-09-2015 12:15,1/14/2015 12:15,5
494,51,4,4,8247,7887,3,01-09-2015 12:36,1/15/2015 12:36,6
495,51,2,6,8618,8257,3,01-09-2015 12:57,01-11-2015 12:57,2
496,79,2,7,9978,9429,3,01-09-2015 13:18,01-12-2015 13:18,3
497,70,1,1,16061,13938,1,01-09-2015 14:00,1/14/2015 14:00,5
498,76,1,1,14973,13171,1,01-09-2015 14:42,01-11-2015 14:42,2
499,76,3,3,2194,2104,1,01-09-2015 15:03,01-12-2015 15:03,3
500,76,2,2,8311,7951,1,01-09-2015 15:24,1/13/2015 15:24,4
501,76,4,4,2580,2489,1,01-09-2015 15:45,1/14/2015 15:45,5
502,76,4,9,6783,6572,1,01-09-2015 16:06,1/15/2015 16:06,6
503,76,4,4,5198,5025,1,01-09-2015 16:27,01-11-2015 16:27,2
504,53,1,1,3092,2983,1,01-09-2015 17:30,1/14/2015 17:30,5
505,53,1,1,15366,6859,4,01-09-2015 17:51,01-10-2015 05:51,1
506,1321,1,1,885,880,1,01-09-2015 18:12,01-11-2015 18:12,2
507,1321,1,1,4677,4515,1,01-09-2015 18:33,01-12-2015 18:33,3
508,1330,3,3,4708,4546,1,01-09-2015 18:54,1/13/2015 18:54,4
509,85,4,4,12817,11610,1,01-09-2015 19:15,1/14/2015 19:15,5
510,85,1,1,8209,7849,1,01-09-2015 19:36,1/15/2015 19:36,6
511,85,2,5,776,771,1,01-09-2015 20:18,01-12-2015 20:18,3
512,85,1,1,15622,13663,3,01-09-2015 20:39,1/13/2015 20:39,4
513,78,2,6,12915,11698,1,01-09-2015 21:00,1/14/2015 21:00,5
514,82,1,1,168,168,1,01-09-2015 21:42,01-11-2015 21:42,2
515,1505,1,1,14541,12934,1,01-09-2015 22:24,1/13/2015 22:24,4
516,3013,3,3,10513,9921,1,01-09-2015 22:45,1/14/2015 22:45,5
517,3013,1,1,2839,2748,1,01-09-2015 23:06,1/15/2015 23:06,6
518,3013,2,6,7941,7592,1,01-09-2015 23:27,01-11-2015 23:27,2
519,53,4,4,2384,2294,1,01-10-2015 00:09,1/14/2015 0:09,4
520,53,2,6,11967,11114,1,01-10-2015 00:30,1/15/2015 0:30,5
521,85,1,1,2802,2711,1,01-10-2015 00:51,1/16/2015 0:51,6
522,85,1,1,3139,3029,1,01-10-2015 01:12,01-12-2015 01:12,2
523,85,1,8,6723,2852,1,01-10-2015 01:33,1/13/2015 1:33,3
524,397,4,9,5498,5312,4,01-10-2015 01:54,01-10-2015 13:54,0
525,397,4,4,7970,7618,4,01-10-2015 02:15,01-10-2015 14:15,0
526,397,1,8,4594,4433,4,01-10-2015 02:36,01-10-2015 14:36,0
527,397,3,3,17791,14705,3,01-10-2015 02:57,01-12-2015 02:57,2
528,1258,4,4,14475,12892,3,01-10-2015 03:18,1/13/2015 3:18,3
529,52,2,6,8065,7705,3,01-10-2015 03:39,1/14/2015 3:39,4
530,1375,1,1,12856,11644,2,01-10-2015 04:00,01-12-2015 04:00,2
531,1197,1,1,10198,9640,2,01-10-2015 04:22,01-12-2015 04:22,2
532,1197,4,4,1677,1605,2,01-10-2015 04:43,01-12-2015 04:43,2
533,1130,2,2,10774,10096,2,01-10-2015 05:04,01-12-2015 05:04,2
534,1130,1,1,7994,7638,1,01-10-2015 05:25,1/14/2015 5:25,4
535,2716,1,1,3964,3820,1,01-10-2015 05:46,1/15/2015 5:46,5
536,2706,4,4,3426,3307,1,01-10-2015 06:28,01-12-2015 06:28,2
537,2706,1,8,10093,9541,1,01-10-2015 06:49,1/13/2015 6:49,3
538,1267,2,2,16177,13991,1,01-10-2015 07:10,1/14/2015 7:10,4
539,1267,1,1,11123,10339,1,01-10-2015 07:31,1/15/2015 7:31,5
540,53,2,6,2130,2042,1,01-10-2015 07:52,1/16/2015 7:52,6
541,61,3,3,7081,6853,4,01-10-2015 08:13,01-10-2015 20:13,0
542,2810,4,4,5527,5339,2,01-10-2015 08:55,01-12-2015 08:55,2
543,2810,4,4,17794,14707,2,01-10-2015 09:16,01-12-2015 09:16,2
544,2810,1,1,4532,4371,1,01-10-2015 09:37,1/16/2015 9:37,6
545,80,3,3,4711,4549,1,01-10-2015 09:58,01-12-2015 09:58,2
546,80,1,1,1505,1434,1,01-10-2015 10:19,1/13/2015 10:19,3
547,79,4,4,8700,8339,2,01-10-2015 10:40,01-12-2015 10:40,2
548,79,2,5,7737,7417,2,01-10-2015 11:01,01-12-2015 11:01,2
549,267,4,4,5073,4901,1,01-10-2015 11:22,1/16/2015 11:22,6
550,267,3,3,2178,2088,1,01-10-2015 11:43,01-12-2015 11:43,2
551,57,4,4,11014,10266,3,01-10-2015 12:04,1/13/2015 12:04,3
552,57,2,6,8719,8358,3,01-10-2015 12:25,1/14/2015 12:25,4
553,57,1,1,5039,4867,3,01-10-2015 12:46,1/15/2015 12:46,5
554,76,4,4,14061,12593,2,01-10-2015 13:07,01-12-2015 13:07,2
555,76,2,6,6985,6766,1,01-10-2015 13:28,01-12-2015 13:28,2
556,76,4,4,2157,2068,1,01-10-2015 13:49,1/13/2015 13:49,3
557,76,1,1,3088,2980,1,01-10-2015 14:31,1/15/2015 14:31,5
558,76,3,3,6920,6703,1,01-10-2015 14:52,1/16/2015 14:52,6
559,76,1,8,8708,8347,1,01-10-2015 15:13,01-12-2015 15:13,2
560,2574,1,1,13704,12262,1,01-10-2015 15:34,1/13/2015 15:34,3
561,95,4,9,6783,6572,1,01-10-2015 15:55,1/14/2015 15:55,4
562,1224,1,1,4687,4525,1,01-10-2015 16:16,1/15/2015 16:16,5
563,1224,1,8,2908,2816,1,01-10-2015 16:37,1/16/2015 16:37,6
564,1261,1,1,15333,13399,1,01-10-2015 16:58,01-12-2015 16:58,2
565,78,2,5,2788,2697,4,01-10-2015 17:19,01-11-2015 05:19,1
566,78,2,6,10031,9481,2,01-10-2015 17:40,01-12-2015 17:40,2
567,1770,2,6,6887,6670,3,01-10-2015 18:01,1/15/2015 18:01,5
568,388,2,6,525,523,1,01-10-2015 18:22,1/16/2015 18:22,6
569,1268,4,4,1725,1652,1,01-10-2015 18:43,01-12-2015 18:43,2
570,1268,4,4,3265,3149,1,01-10-2015 19:04,1/13/2015 19:04,3
571,57,4,4,2892,2801,1,01-10-2015 19:25,1/14/2015 19:25,4
572,57,1,1,3223,3109,1,01-10-2015 19:46,1/15/2015 19:46,5
573,57,1,1,2410,2320,1,01-10-2015 20:07,1/16/2015 20:07,6
574,57,4,4,12970,11746,1,01-10-2015 20:28,01-12-2015 20:28,2
575,57,4,4,2738,2647,3,01-10-2015 20:49,1/13/2015 20:49,3
576,1468,2,2,6948,6730,1,01-10-2015 21:11,1/14/2015 21:11,4
577,75,3,3,4717,4555,1,01-10-2015 21:32,1/15/2015 21:32,5
578,1344,1,8,5229,5055,2,01-10-2015 21:53,01-12-2015 21:53,2
579,385,4,4,12993,11767,2,01-10-2015 22:14,01-12-2015 22:14,2
580,777,1,1,5169,4996,1,01-10-2015 22:35,1/13/2015 22:35,3
581,1118,3,3,7069,6841,4,01-10-2015 23:17,01-11-2015 11:17,1
582,92,1,8,15621,13662,4,01-10-2015 23:38,01-11-2015 11:38,1
583,92,2,6,3901,3760,2,01-10-2015 23:59,01-12-2015 23:59,2
584,301,4,4,7717,7398,2,01-11-2015 00:20,1/13/2015 0:20,2
585,301,4,4,1900,1821,2,01-11-2015 00:41,1/13/2015 0:41,2
586,301,2,2,4451,4290,2,01-11-2015 01:02,1/13/2015 1:02,2
587,2170,4,4,2041,1953,2,01-11-2015 01:23,1/13/2015 1:23,2
588,2170,4,4,5022,4851,2,01-11-2015 01:44,1/13/2015 1:44,2
589,388,1,8,791,786,1,01-11-2015 02:05,1/14/2015 2:05,3
590,388,1,8,214,214,1,01-11-2015 02:26,1/15/2015 2:26,4
591,388,2,6,2859,2768,2,01-11-2015 02:47,1/13/2015 2:47,2
592,60,2,6,15620,13661,1,01-11-2015 03:08,1/17/2015 3:08,6
593,60,4,4,2379,2289,1,01-11-2015 03:29,1/13/2015 3:29,2
594,3373,1,1,11127,9926,1,01-11-2015 03:50,1/14/2015 3:50,3
595,321,1,1,793,788,2,01-11-2015 04:11,1/13/2015 4:11,2
596,321,4,4,7834,7494,1,01-11-2015 04:32,1/16/2015 4:32,5
597,2267,1,1,8045,7685,1,01-11-2015 04:53,1/17/2015 4:53,6
598,2267,4,4,2103,2015,1,01-11-2015 05:14,1/13/2015 5:14,2
599,2267,2,6,2125,2037,1,01-11-2015 05:35,1/14/2015 5:35,3
600,78,4,4,6033,5837,1,01-11-2015 05:56,1/15/2015 5:56,4
601,321,2,2,13768,12317,1,01-11-2015 06:38,1/17/2015 6:38,6
602,321,3,3,842,837,1,01-11-2015 06:59,1/13/2015 6:59,2
603,321,2,2,15619,13660,1,01-11-2015 07:20,1/14/2015 7:20,3
604,61,3,3,3900,3759,1,01-11-2015 07:41,1/15/2015 7:41,4
605,61,2,2,6891,6674,1,01-11-2015 08:02,1/16/2015 8:02,5
606,61,3,3,12943,11723,2,01-11-2015 08:23,1/13/2015 8:23,2
607,61,4,4,1810,1734,2,01-11-2015 08:44,1/13/2015 8:44,2
608,1471,2,2,3890,3750,2,01-11-2015 09:05,1/13/2015 9:05,2
609,1471,2,2,6962,6744,1,01-11-2015 10:08,1/17/2015 10:08,6
610,1344,2,5,13828,12371,1,01-11-2015 10:29,1/13/2015 10:29,2
611,1344,2,5,3559,3431,1,01-11-2015 10:50,1/14/2015 10:50,3
612,79,2,6,2037,1949,1,01-11-2015 11:32,1/16/2015 11:32,5
613,79,2,2,4901,4736,3,01-11-2015 12:14,1/13/2015 12:14,2
614,62,3,3,10491,9899,1,01-11-2015 12:35,1/14/2015 12:35,3
615,68,2,2,5550,5361,1,01-11-2015 12:56,1/15/2015 12:56,4
616,68,4,4,7311,7049,1,01-11-2015 13:38,1/17/2015 13:38,6
617,68,1,1,13737,12290,1,01-11-2015 13:59,1/13/2015 13:59,2
618,391,1,1,3208,3095,1,01-11-2015 14:21,1/14/2015 14:21,3
619,1128,1,1,576,574,1,01-11-2015 14:42,1/15/2015 14:42,4
620,249,1,1,6512,6311,1,01-11-2015 15:24,1/17/2015 15:24,6
621,249,2,6,3700,3566,1,01-11-2015 15:45,1/13/2015 15:45,2
622,1521,1,1,2388,2298,1,01-11-2015 16:06,1/14/2015 16:06,3
623,1312,4,4,14294,12749,1,01-11-2015 16:48,1/16/2015 16:48,5
624,242,1,1,9335,8879,1,01-11-2015 17:09,1/17/2015 17:09,6
625,1316,1,1,3834,3695,1,01-11-2015 17:30,1/13/2015 17:30,2
626,1316,4,9,734,729,1,01-11-2015 17:51,1/14/2015 17:51,3
627,645,2,5,1471,1400,1,01-11-2015 18:12,1/15/2015 18:12,4
628,2727,1,1,9313,8857,1,01-11-2015 18:33,1/16/2015 18:33,5
629,3580,2,6,3608,3478,1,01-11-2015 18:54,1/17/2015 18:54,6
630,388,1,1,2165,2076,1,01-11-2015 19:15,1/13/2015 19:15,2
631,388,1,1,4378,4218,1,01-11-2015 19:36,1/14/2015 19:36,3
632,774,4,4,15110,13304,1,01-11-2015 19:57,1/15/2015 19:57,4
633,1127,2,6,8447,8087,1,01-11-2015 20:39,1/17/2015 20:39,6
634,1127,1,1,3224,3110,1,01-11-2015 21:00,1/13/2015 21:00,2
635,59,4,4,8230,7870,1,01-11-2015 21:21,1/14/2015 21:21,3
636,59,1,1,8190,7830,1,01-11-2015 21:42,1/15/2015 21:42,4
637,59,4,4,2428,2338,1,01-11-2015 22:03,1/16/2015 22:03,5
638,388,4,4,1263,1198,1,01-11-2015 22:24,1/17/2015 22:24,6
639,59,2,5,9611,9121,2,01-11-2015 23:27,1/13/2015 23:27,2
640,1323,1,1,4434,4273,2,01-11-2015 23:48,1/13/2015 23:48,2
641,59,1,1,8828,8454,2,01-12-2015 00:09,1/14/2015 0:09,2
642,64,1,1,11990,11135,2,01-12-2015 00:30,1/14/2015 0:30,2
643,64,4,4,6607,6402,2,01-12-2015 00:51,1/14/2015 0:51,2
644,64,4,4,1813,1737,2,01-12-2015 01:12,1/14/2015 1:12,2
645,53,1,1,5178,5005,2,01-12-2015 01:33,1/14/2015 1:33,2
646,53,1,8,9113,8658,2,01-12-2015 01:54,1/14/2015 1:54,2
647,1197,1,1,10088,9536,2,01-12-2015 02:15,1/14/2015 2:15,2
648,267,2,2,1529,1458,2,01-12-2015 02:36,1/14/2015 2:36,2
649,267,1,1,4977,4806,1,01-12-2015 02:57,1/16/2015 2:57,4
650,267,1,1,2586,2495,1,01-12-2015 03:18,1/17/2015 3:18,5
651,267,3,3,10471,8399,1,01-12-2015 03:39,1/18/2015 3:39,6
652,90,1,1,3864,3724,1,01-12-2015 04:00,1/14/2015 4:00,2
653,90,1,1,17622,14608,1,01-12-2015 04:42,1/16/2015 4:42,4
654,79,4,4,10298,9735,1,01-12-2015 05:03,1/17/2015 5:03,5
655,259,1,1,2066,1978,1,01-12-2015 05:24,1/18/2015 5:24,6
656,1119,1,1,6721,6514,1,01-12-2015 05:45,1/14/2015 5:45,2
657,322,2,6,13709,10292,1,01-12-2015 06:06,1/15/2015 6:06,3
658,59,4,4,14305,12759,1,01-12-2015 06:27,1/16/2015 6:27,4
659,59,1,1,6899,6682,3,01-12-2015 06:48,1/17/2015 6:48,5
660,253,4,4,3152,3041,3,01-12-2015 07:31,1/14/2015 7:31,2
661,301,1,8,2582,2491,3,01-12-2015 07:52,1/15/2015 7:52,3
662,53,1,1,4742,4580,3,01-12-2015 08:13,1/16/2015 8:13,4
663,2166,4,4,6026,5830,1,01-12-2015 08:34,1/17/2015 8:34,5
664,2166,1,1,4458,4297,1,01-12-2015 08:55,1/18/2015 8:55,6
665,59,1,1,10847,10145,2,01-12-2015 09:37,1/14/2015 9:37,2
666,247,2,6,5615,5423,1,01-12-2015 09:58,1/16/2015 9:58,4
667,387,1,1,4416,4255,1,01-12-2015 10:40,1/18/2015 10:40,6
668,387,3,3,3641,3508,1,01-12-2015 11:01,1/14/2015 11:01,2
669,82,3,3,10514,9922,1,01-12-2015 11:22,1/15/2015 11:22,3
670,82,2,2,1730,1657,1,01-12-2015 11:43,1/16/2015 11:43,4
671,1909,1,1,2294,2204,1,01-12-2015 12:04,1/17/2015 12:04,5
672,1909,4,4,9593,9106,1,01-12-2015 12:25,1/18/2015 12:25,6
673,1909,2,6,17497,14499,3,01-12-2015 12:46,1/14/2015 12:46,2
674,1909,2,2,1643,1572,3,01-12-2015 13:07,1/15/2015 13:07,3
675,1909,2,6,15143,13336,3,01-12-2015 13:28,1/16/2015 13:28,4
676,1505,1,1,652,650,3,01-12-2015 13:49,1/17/2015 13:49,5
677,1129,1,1,8009,7649,3,01-12-2015 14:10,1/18/2015 14:10,6
678,1129,1,8,443,441,1,01-12-2015 14:31,1/14/2015 14:31,2
679,1332,2,6,15687,13724,3,01-12-2015 14:52,1/15/2015 14:52,3
680,1332,1,1,3071,2964,1,01-12-2015 15:13,1/16/2015 15:13,4
681,397,4,4,2434,2344,1,01-12-2015 15:34,1/17/2015 15:34,5
682,397,1,1,5112,4940,1,01-12-2015 15:55,1/18/2015 15:55,6
683,397,4,4,884,879,1,01-12-2015 16:16,1/14/2015 16:16,2
684,397,1,1,3265,3149,1,01-12-2015 16:37,1/15/2015 16:37,3
685,397,4,4,12965,11741,1,01-12-2015 16:58,1/16/2015 16:58,4
686,1312,4,4,9417,8961,1,01-12-2015 17:40,1/18/2015 17:40,6
687,1468,1,1,15504,13555,1,01-12-2015 18:01,1/14/2015 18:01,2
688,68,1,1,6194,5998,1,01-12-2015 18:22,1/15/2015 18:22,3
689,1665,4,4,3899,3758,1,01-12-2015 18:43,1/16/2015 18:43,4
690,72,2,6,3421,3302,1,01-12-2015 19:04,1/17/2015 19:04,5
